target_chembl_id,gene_symbol,uniprot_accession,target_name,assay_lane,computed_pocket_evidence,pocket_consensus_class,active_target_branch,active_manifest_pocket_evidence_source,first_exclusion_reason,target_class_zh,experimental_pocket_evidence_category,experimental_pocket_evidence_zh,representative_pdb_id,representative_chain_id,representative_ligand_id,positive_compounds,negative_compounds,target_calibration_tier,mechanistic_branch,mechanistic_branch_zh,mechanistic_subclass,pocket_evidence_tier,pair_pocket_evidence_source,drugclip_formal_eligible,unified_target_route,unified_target_route_zh,qualified_physical_models,allowed_pair_scope_zh,current_target_qualification_strength,current_target_state,target_evidence_layer,modality_compute_branch,target_next_compute_action_zh,gnina_target_qualification,boltz_target_qualification,target_route_family,predicted_pocket_qualification,discovery_authorization,target_gate_pass_for_discovery,remote_qualified_physical_models,formal_computational_triage_pair_count,diagnostic_rescue_pair_count,boltz_pairs_completed,boltz_md_authorized_pairs,primary_gate_strong,primary_gate_pass,incremental_pairs,gnina_increment_pairs,boltz_increment_pairs,gnina_primary_supported_pairs,boltz_primary_supported_pairs,boltz_multiseed_stable_pairs,gnina_state_stable_pairs,gnina_primary_downgraded_pairs,incremental_compute_status
CHEMBL4051,CFTR,P13569,Cystic fibrosis transmembrane conductance regulator,ION_CHANNEL_FUNCTIONAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,离子通道,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,7svd,A,VX8,18,356,T3_MINIMUM_POSITIVE_NEGATIVE,ION_CHANNEL_FUNCTIONAL,离子通道,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E6_NO_ADEQUATE_HISTORICAL_CONTROL,E6 历史实测对照不足,NONE,先补实测正负对照；仅允许限额探索,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T6_CONTROL_ACQUISITION,M2_MEMBRANE_STATE_SPECIALIZED,从ChEMBL/文献补充实测阳性与inactive/低活性；未知或未测不得作阴性,NOT_EVALUABLE,BOLTZ_NOT_EVALUABLE,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4068,CMA1,P23946,Chymase,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,1t31,A,OHH,402,23,T2_ADEQUATE_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,Boltz-2+GNINA,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M1_STANDARD_HOLO_POCKET,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,LOCAL_STRONG,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2,,,,,,,1,0,1,0,1,1,0,0,COMPLETE
CHEMBL4073,MMP7,P09237,Matrilysin,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,2ddy,A,MDW,158,84,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,Boltz-2,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M1_STANDARD_HOLO_POCKET,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,GATE_A_FAIL,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4093,NR1H2,P55055,Oxysterols receptor LXR-beta,NUCLEAR_EPIGENETIC_DOMAIN,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,核内/表观遗传蛋白,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,4dk8,C,0KT,340,233,T1_RICH_POSITIVE_NEGATIVE,NUCLEAR_EPIGENETIC_DOMAIN,核内/表观遗传蛋白,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,按物化偏差、受体状态或无局部效应分支诊断；未重获资格前不晋级pair,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4096,TP53,P04637,Cellular tumor antigen p53,NUCLEAR_EPIGENETIC_DOMAIN,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,核内/表观遗传蛋白,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,2vuk,A,P83,1,82,T5_SPARSE_OR_NONE,NUCLEAR_EPIGENETIC_DOMAIN,核内/表观遗传蛋白,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E6_NO_ADEQUATE_HISTORICAL_CONTROL,E6 历史实测对照不足,NONE,先补实测正负对照；仅允许限额探索,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T6_CONTROL_ACQUISITION,M1_STANDARD_HOLO_POCKET,从ChEMBL/文献补充实测阳性与inactive/低活性；未知或未测不得作阴性,NOT_EVALUABLE,BOLTZ_NOT_EVALUABLE,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4116,ADH5,P11766,Alcohol dehydrogenase class-3,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,3qj5,A,022,69,6,T4_POSITIVE_ONLY,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E6_NO_ADEQUATE_HISTORICAL_CONTROL,E6 历史实测对照不足,NONE,先补实测正负对照；仅允许限额探索,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T6_CONTROL_ACQUISITION,M1_STANDARD_HOLO_POCKET,从ChEMBL/文献补充实测阳性与inactive/低活性；未知或未测不得作阴性,NOT_EVALUABLE,BOLTZ_NOT_EVALUABLE,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4128,TEK,Q02763,Angiopoietin-1 receptor,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,2osc,A,MUH,394,169,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E1_DUAL_REMOTE_QUALIFIED,E1 双模型远程资格,Boltz-2+GNINA,允许N1/N2/N3；优先检验双模型一致与分歧,FROZEN_QUALIFIED,UNCHANGED,T1_DISCOVERY_REMOTE_DUAL,M1_STANDARD_HOLO_POCKET,对已有pair完成多seed/多受体状态稳定性审计；稳定者进入限额MD候选,REMOTE_STRONG,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2+GNINA,,,,,,,2,2,2,1,0,0,0,1,COMPLETE
CHEMBL4142,FGFR2,P21802,Fibroblast growth factor receptor 2,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,8w38,A,TZ0,1618,167,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,Boltz-2+GNINA,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M1_STANDARD_HOLO_POCKET,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,LOCAL_STRONG,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4179,MAPK9,P45984,Mitogen-activated protein kinase 9,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,3npc,B,B96,360,404,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,按物化偏差、受体状态或无局部效应分支诊断；未重获资格前不晋级pair,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4187,SCN2A,Q99250,Sodium channel protein type 2 subunit alpha,ION_CHANNEL_FUNCTIONAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,离子通道,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,6j8e,A,9Z9,45,42,T2_ADEQUATE_POSITIVE_NEGATIVE,ION_CHANNEL_FUNCTIONAL,离子通道,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E2_SINGLE_MODEL_REMOTE_QUALIFIED,E2 单模型远程资格,GNINA,仅按取得远程资格的模型解释N3；另一模型不得否决,FROZEN_QUALIFIED,UNCHANGED,T2_DISCOVERY_REMOTE_SINGLE,M2_MEMBRANE_STATE_SPECIALIZED,只使用已取得远程资格的模型排序；另一模型仅记录分歧或尝试协议救援,REMOTE_STRONG,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,GNINA,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4191,MGLL,Q99685,Monoglyceride lipase,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,3pe6,A,ZYH,1543,254,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,按物化偏差、受体状态或无局部效应分支诊断；未重获资格前不晋级pair,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4223,FRK,P42685,Tyrosine-protein kinase FRK,KINASE_BIOCHEMICAL,P1_P2RANK_FPOCKET_SAME_SITE,C1_DUAL_METHOD_SAME_SITE,RECOVERED_NO_EXPERIMENTAL_POCKET_46,COMPUTATIONAL_POCKET_PREDICTION,EXCLUDE_NO_ELIGIBLE_EXPERIMENTAL_POCKET,激酶,,,,,,70,325,T1_RICH_POSITIVE_NEGATIVE,B01_PROTEIN_KINASE,蛋白激酶,SRC_FAMILY_TYROSINE_KINASE,P1_P2RANK_FPOCKET_SAME_SITE,COMPUTATIONAL_POCKET_PREDICTION,True,S4_POCKET_FAILED_RETROSPECTIVE_CONTROLS,S4_POCKET_FAILED_RETROSPECTIVE_CONTROLS,NONE,LOCAL_AND_PREDECLARED_REMOTE_ONLY_AFTER_PREDICTED_POCKET_GATE,FAILED_CONTROL_SEPARATION,S4_POCKET_FAILED_RETROSPECTIVE_CONTROLS,PREDICTED_POCKET_RECOVERY_BRANCH,CLASS_SPECIFIC_PREDICTED_POCKET_PROTOCOL,回到构象、辅因子、膜环境或口袋选择；当前位点不得用于候选排名,FAILED_CONTROL_SEPARATION,NOT_FORMALLY_QUALIFIED,PREDICTED_POCKET_RECOVERY,FAILED_CONTROL_SEPARATION,NO_DISCOVERY_PROMOTION,False,NONE,0.0,0.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4225,CLK2,P49760,Dual specificity protein kinase CLK2,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,6fyl,A,3NG,439,305,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E1_DUAL_REMOTE_QUALIFIED,E1 双模型远程资格,Boltz-2+GNINA,允许N1/N2/N3；优先检验双模型一致与分歧,FROZEN_QUALIFIED,UNCHANGED,T1_DISCOVERY_REMOTE_DUAL,M1_STANDARD_HOLO_POCKET,对已有pair完成多seed/多受体状态稳定性审计；稳定者进入限额MD候选,REMOTE_STRONG,BOLTZ_REMOTE_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,Boltz-2+GNINA,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4235,HSD11B1,P28845,11-beta-hydroxysteroid dehydrogenase 1,ENZYME_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,酶（非激酶）,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,2bel,C,CBO,2637,144,T1_RICH_POSITIVE_NEGATIVE,ENZYME_BIOCHEMICAL,酶（非激酶）,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,Boltz-2,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,GATE_A_FAIL,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4245,ESRRG,P62508,Estrogen-related receptor gamma,NUCLEAR_EPIGENETIC_DOMAIN,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,核内/表观遗传蛋白,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,2gpv,A,OHT,98,77,T1_RICH_POSITIVE_NEGATIVE,NUCLEAR_EPIGENETIC_DOMAIN,核内/表观遗传蛋白,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,SCAFFOLD_DEPENDENT_HOLD,T5_MODEL_QUALIFICATION_REPAIR,M1_STANDARD_HOLO_POCKET,停止追逐同一批分数；先补跨骨架实测对照,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4247,ALK,Q9UM73,ALK tyrosine kinase receptor,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,2xp2,A,VGH,1299,246,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,Boltz-2+GNINA,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,LOCAL_STRONG,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4266,CACNA1A,O00555,Voltage-dependent P/Q-type calcium channel subunit alpha-1A,ION_CHANNEL_FUNCTIONAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,离子通道,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,8x90,A,PT5,0,0,T5_SPARSE_OR_NONE,ION_CHANNEL_FUNCTIONAL,离子通道,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E4_RECEPTOR_PROTOCOL_REPAIR,E4 受体协议修复,NONE,修复结构、链、状态和redocking前不得晋级pair,NOT_QUALIFIED_OR_NOT_EVALUABLE,NO_SAME_POCKET_ALTERNATE_STRUCTURE,T4_PROTOCOL_RECOVERY,M2_MEMBRANE_STATE_SPECIALIZED,人工核查construct、口袋、辅因子和蛋白状态；当前协议不再筛pair,NOT_EVALUABLE,BOLTZ_NOT_EVALUABLE,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4282,AKT1,P31749,RAC-alpha serine/threonine-protein kinase,KINASE_BIOCHEMICAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,激酶,SPECIALIZED_CURATED_EXPERIMENTAL,专业口袋库确认的实验位点,4ekl,A,0RF,1475,584,T1_RICH_POSITIVE_NEGATIVE,KINASE_BIOCHEMICAL,激酶,LEGACY_MAINLINE_CLASSIFICATION,SPECIALIZED_CURATED_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,GNINA,仅N1局部类似物与N2 scaffold-hop；扩展面板只建立Gate-A局部资格，不得据此晋级N3远程候选,STRONG_EXPANDED_PANEL,EXPANDED_PANEL_LOCAL_SINGLE_QUALIFIED,T3_DISCOVERY_SCAFFOLD_HOP,M1_STANDARD_HOLO_POCKET,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4296,SCN9A,Q15858,Sodium channel protein type 9 subunit alpha,ION_CHANNEL_FUNCTIONAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,离子通道,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,8thh,A,IYJ,2782,246,T1_RICH_POSITIVE_NEGATIVE,ION_CHANNEL_FUNCTIONAL,离子通道,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E5_NO_MODEL_QUALIFICATION,E5 当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,NOT_QUALIFIED_OR_NOT_EVALUABLE,UNCHANGED,T5_MODEL_QUALIFICATION_REPAIR,M2_MEMBRANE_STATE_SPECIALIZED,按物化偏差、受体状态或无局部效应分支诊断；未重获资格前不晋级pair,GATE_A_FAIL,BOLTZ_GATE_A_FAIL,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,False,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
CHEMBL4302,ABCB1,P08183,ATP-dependent translocase ABCB1,TRANSPORTER_MEMBRANE_FUNCTIONAL,,,STRICT_EXPERIMENTAL_POCKET_MAINLINE_338,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,INCLUDED,转运体,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,药物映射的高质量实验口袋,8y6i,A,R0Z,456,616,T1_RICH_POSITIVE_NEGATIVE,TRANSPORTER_MEMBRANE_FUNCTIONAL,转运体,LEGACY_MAINLINE_CLASSIFICATION,DRUG_MAPPED_HIGH_QUALITY_EXPERIMENTAL,PREFERRED_DRUGLIKE_HOLO_EXPERIMENTAL_POCKET,True,E3_LOCAL_ONLY_QUALIFIED,E3 仅局部/中等新颖度资格,Boltz-2,只允许N1/N2；N3只能保留为探索信息,FROZEN_QUALIFIED,UNCHANGED,T3_DISCOVERY_SCAFFOLD_HOP,M2_MEMBRANE_STATE_SPECIALIZED,仅计算和晋级N1/N2；N3保留为探索记录，不用局部校准作远程结论,GATE_A_FAIL,BOLTZ_LOCAL_QUALIFIED,EXPERIMENTAL_POCKET_MAINLINE,NOT_APPLICABLE_EXPERIMENTAL_POCKET,AS_DEFINED_BY_E1_TO_E6_ROUTE,True,NONE,,,,,,,0,0,0,0,0,0,0,0,NO_INCREMENT_REQUIRED
